InstanceId|Name|InstanceType|AvailabilityZone|VpcId|SubnetId|PrivateIpAddress|State|acc_id|Launch_date_Time|ImageId|Owner|CostCenter|ClarityID|Environment|APPType|OSType|BillingContact|InstanceState|Stack|ServerType|BackupID|SchedulerID|TerminationDate|Compliance|ExceptionList|ADJoined|CreationDate|ChargeID|SupportScope|Day2Operation|aws:cloudformation:logical-id|aws:cloudformation:stack-name|aws:autoscaling:groupName|aws:ec2:fleet-id|aws:ec2launchtemplate:id|aws:ec2launchtemplate:version|aws:eks:cluster-name|aws:elasticmapreduce:instance-group-role|aws:elasticmapreduce:job-flow-id|Component|RITM|ServiceNowCatalog|ServiceNowInstanceName|vmw:provisioning:blueprint|vmw:provisioning:blueprintResourceName|vmw:provisioning:blueprintVersion|vmw:provisioning:cloudZone|vmw:provisioning:constraints.placement|vmw:provisioning:deployment|vmw:provisioning:flavorMapping|vmw:provisioning:imageMapping|vmw:provisioning:org|vmw:provisioning:project|vmw:provisioning:requester|Purpose|SchedulerID-RITM
i-0fa86181f5e18099e|GLUSVN-ST913775|p2.xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.7|running|128010802554|2024-08-05 05:50:01|ami-4e3a0734|Technology Architecture and Digital|868527|045448|TST|Hadoop/CentrifyY|redhat/7.9|STARIGR2|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|Y|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|05/15/2020|null|TIS|UTC:29/11/22-10:54:03-THATIMA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859785
i-06bad20449c41e59d|GLUSVN-SP910692|r5.8xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.186|running|128010802554|2021-10-23 20:59:48|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute cloud/CentrifyY|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|06/03/2020|null|TIS|UTC:23/10/21-20:58:51-SINHAAJ2-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0ef408047ae596c5f|GLUSVN-SP913737|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.220|running|128010802554|2020-06-03 17:40:34|ami-02036491355d721d2|Commercial IT|430000474|046074|PRD|Amazon Elastic Compute cloud/CentrifyY|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|06/03/2020|null|TIS|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-034b3f04bcb65df14|GLUSVN-SP910025|m6a.2xlarge|us-east-1b|vpc-0e66a16a|subnet-f9892dd3|10.180.56.21|running|128010802554|2024-08-20 05:24:51|ami-4e3a0734|Technology Architecture and Digital|1-40648.1.01|046376|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|REIDSH1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/11/2020|null|TIS|UTC:20/08/24-05:19:51-KIRANLS1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0f9b3ea2011db3397|GLUSVN-SP910596|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.90|running|128010802554|2024-06-03 11:45:31|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute Cloud|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/15/2020|null|TIS|UTC:03/06/24-11:44:08-KUMARBR8-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0bf6ab84f6b29ec3f|GLUSVN-ST913675|m6a.4xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.158|running|128010802554|2023-11-01 14:10:31|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM6031302_20241231/EXC_NVS-EC2-EXC031_NA_RITM6031302_20241231|YES|07/31/2021|null|TIS|UTC:01/11/23-14:09:30-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0162d3ba6edacf99d|GLUSVN-SP913547|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.30|running|128010802554|2021-07-03 05:34:09|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute Cloud|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/24/2020|null|TIS|03/07/21-07:33:47-PANDIAS1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0950978186f93ace9|GLUSVN-SP913724|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.207|running|128010802554|2021-07-03 05:39:14|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute Cloud/CentrifyY|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/25/2020|null|TIS|03/07/21-07:33:47-PANDIAS1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0121897a5aaf2016a|GLUSVN-SP913714|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.197|running|128010802554|2024-06-15 03:29:25|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute Cloud/CentrifyY|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/25/2020|null|TIS|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-016fda18d3acef20b|GLUSVN-SP913539|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.22|running|128010802554|2024-06-15 03:33:15|ami-02036491355d721d2|Commercial IT|430000474|047052|PRD|Amazon Elastic Compute Cloud|windows/2016|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/25/2020|null|TIS|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-044d3e354d5c32aeb|GLUSVN-SP913929|p2.xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.161|running|128010802554|2023-07-15 10:45:22|ami-4e3a0734|Technology Architecture and Digital|868527|045448|PRD|Hadoop/CentrifyY|redhat/7.9|VERMAAB1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|Y|null|YES|06/26/2020|null|TIS|UTC:15/07/23-10:45:15-SSAW-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0bec4bc547c7400cb|GLUSVN-SP913643|r5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.126|running|128010802554|2024-07-26 09:18:05|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|Y|null|YES|07/10/2020|null|TIS|UTC:26/07/24-09:15:57-KUMARN5W-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-032d2cf6ce4be6990|GLUSVN-SP910709|r5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.203|running|128010802554|2024-08-26 09:29:15|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|Amazon Elastic Compute Cloud|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|07/10/2020|null|TIS|UTC:26/08/24-09:27:21-KUMARN5W-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0956fb99e5490be47|GLUSVN-SP910672|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.166|running|128010802554|2022-03-25 03:46:17|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/10/2020|null|TIS|UTC:25/03/22-03:44:49-GUPTAS3R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0d3b67eaa16238924|GLUSVN-SP913703|r5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.186|running|128010802554|2024-07-19 11:59:21|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/10/2020|null|TIS|UTC:19/07/24-11:57:28-KUMARBR8-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-05bd744812a022854|GLUSVN-SP913763|m6a.large|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.246|running|128010802554|2023-12-03 04:53:22|ami-4e3a0734|Commercial IT|430000474|046074|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.7|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|07/13/2020|null|TIS|UTC:03/12/23-04:53:12-MAHESMA7-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0a508fd5bcdf437fb|GLUSVN-SP913537|r6a.xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.20|running|128010802554|2023-12-03 04:55:56|ami-4e3a0734|Commercial IT|430000474|046074|PRD|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.7|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/13/2020|null|TIS|UTC:03/12/23-04:55:47-MAHESMA7-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0208aa523b834849d|GLUSVN-SP910744|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.238|running|128010802554|2022-03-25 03:42:21|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify |windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|07/15/2020|null|TIS|UTC:25/03/22-03:41:24-GUPTAS3R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0e9e411b0ae4a61a8|GLUSVN-SP913608|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.91|running|128010802554|2024-07-10 07:45:06|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|07/15/2020|null|TIS|UTC:10/07/24-07:43:27-VEERUD1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-092f6d81661c56fd0|GLUSVN-SP910705|r5.4xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.199|running|128010802554|2024-05-26 14:22:34|ami-02036491355d721d2|Technology Architecture and Digital|400000489|047050|PRD|QlikSense/centrify|windows/2016|PATELHIB|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|07/15/2020|null|TIS|UTC:26/05/24-14:17:55-KUMARBR8-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-08b0ac101571b0824|GLUSVN-ST913562|r5.16xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.45|stopped|128010802554|2024-08-10 13:52:32|ami-4e3a0734|Technology Architecture and Digital|1-42165.1.01|050495|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-NVS-H-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/12/2021|null|TIS|UTC:07/07/24-09:02:30-CHALLCH2-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-095e622125bd16e08|GLUSVN-ST913602|m6a.4xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.85|running|128010802554|2024-08-26 05:49:45|ami-4e3a0734|TAD|IO-1-41460.2|045879|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|11/14/2020|null|TIS|UTC:09/11/23-05:56:06-RAWATVIB-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-09a830dab7403073b|GLUSVN-ST913581|m6a.xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.64|running|128010802554|2024-08-26 05:49:53|ami-4e3a0734|TAD|IO-1-41460.2|045879|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|11/14/2020|null|TIS|UTC:10/03/24-06:47:54-KARRIRA3-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-01d581aee5e2b368f|GLUSVN-ST913672|m6a.4xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.155|running|128010802554|2024-07-08 05:50:41|ami-4e3a0734|TAD|IO-1-41460.2|045879|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|11/14/2020|null|TIS|UTC:10/03/24-06:47:54-KARRIRA3-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-035ed5445ceb6dedf|GLUSVN-SP910697|m6a.xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.191|running|128010802554|2023-11-18 09:13:03|ami-4e3a0734|Technology Architecture and Digital|IO-1-41460.2|045879|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|11/16/2020|null|TIS|UTC:18/11/23-09:12:05-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-06775094647a9dd87|GLUSVN-SP910617|m6a.8xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.111|running|128010802554|2023-11-18 16:44:08|ami-4e3a0734|Technology Architecture and Digital|IO-1-41460.2|045879|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|11/16/2020|null|TIS|UTC:18/11/23-16:43:10-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-07ce59d24b8621586|GLUSVN-SP910644|m6a.8xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.138|running|128010802554|2023-11-18 08:00:28|ami-4e3a0734|Technology Architecture and Digital|IO-1-41460.2|045879|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_APPLICABLE|null|null|null|YES|11/16/2020|null|TIS|UTC:18/11/23-07:47:32-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-089deea10cf07be82|GLUSVN-ST910578|m6a.large|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.96.72|running|128010802554|2024-08-26 05:50:02|ami-4e3a0734|Commercial IT|430000474|046074|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|11/29/2020|null|TIS|UTC:10/03/24-04:29:17-KARRIRA3-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5860272
i-08791ddc90c94ea32|GLUSVN-ST912489|t3a.micro|us-east-1c|vpc-0e66a16a|subnet-873e31f0|10.180.5.227|running|128010802554|2024-07-25 11:12:36|ami-4e3a0734|Technology and Infrastructure Service|868914|043745|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DIVOUDE1/WIDERRA1|null|null|null|EBS-NVS-H-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM6593557_20241231/EXC_NVS-EC2-EXC012_NA_RITM6593557_20241231|YES|07/28/2020|null|TIS|UTC:25/07/24-11:09:16-TEWARTU1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|SCHDL-RSA-JNK|null
i-0b70616cea7f0eefa|GLUSVN-ST912501|c6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-873e31f0|10.180.5.239|running|128010802554|2024-01-23 13:35:03|ami-4e3a0734|Technology and Infrastructure Service|868914|043745|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|DIVOUDE1/WIDERRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM5711860_20240417/EXC_NVS-EC2-EXC012_NA_RITM5711860_20240417|YES|07/28/2020|null|TIS|UTC:23/01/24-13:33:49-AVALO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|BKP-RSA-JNK|null
i-0b82966a81fd0ef90|GLUSVN-ST913941|m6a.large|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.173|running|128010802554|2023-11-29 07:14:06|ami-4e3a0734|TAD|430000474|046074|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM5934324_20241206/EXC_NVS-EC2-EXC031_NA_RITM5934324_20241206|YES|11/06/2020|null|TIS|UTC:29/11/23-07:13:57-SINGHA6B-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0e43bb0516813d414|GLUSVN-ST910834|r5ad.xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.77|running|128010802554|2023-08-17 09:04:48|ami-4e3a0734|TAD|430000474|046074|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|KUMARR1U|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM5934324_20241206/EXC_NVS-EC2-EXC031_NA_RITM5934324_20241206|YES|11/06/2020|null|TIS|UTC:17/08/23-09:03:19-SAGGAVI1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-09d5f2a15f12801e1|GLUSVN-SP913633|r6a.8xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.116|running|128010802554|2023-11-25 11:16:32|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|05/25/2021|null|TIS|UTC:25/11/23-11:09:23-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0857ccd462e66f567|GLUSVN-SP913540|r6a.8xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.105.23|running|128010802554|2023-11-25 11:10:52|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|05/31/2021|null|TIS|UTC:25/11/23-11:09:23-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-066cf7c0aba5ee396|GLUSVN-SP910566|r6a.2xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.60|running|128010802554|2023-11-25 07:17:20|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|05/31/2021|null|TIS|UTC:25/11/23-07:16:06-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-00ca6b1321abdb882|GLUSVN-SP910607|r6a.xlarge|us-east-1b|vpc-0e66a16a|subnet-f8892dd2|10.180.104.101|running|128010802554|2023-11-25 07:07:38|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|05/31/2021|null|TIS|UTC:25/11/23-07:00:55-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-09c396def035c32f1|GLUSVN-ST913662|m5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.145|running|128010802554|2024-05-10 21:09:16|ami-0f18f578b2cfb1895|Technology and Infrastructure Service|1-42165.1.01|050495|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/12/2021|null|TIS|UTC:10/05/24-19:46:08-AYSHASY1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-07ec3de8097eee970|GLUSVN-ST913614|m5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.97|running|128010802554|2024-05-08 14:55:18|ami-0f18f578b2cfb1895|Technology and Infrastructure Service|1-42165.1.01|050495|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/14/2021|null|TIS|UTC:08/05/24-14:49:30-AYSHASY1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0d53d119e4ddbab07|GLUSVN-ST910571|m5.2xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.96.65|running|128010802554|2024-08-28 09:33:48|ami-0f18f578b2cfb1895|Technology and Infrastructure Service|1-42165.1.01|050495|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM6414308_20240912/EXC_NVS-EC2-EXC031_NA_RITM6414308_20240912|YES|07/14/2021|null|TIS|UTC:28/08/24-09:32:40-AYSHASY1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-036b40d336b77c869|GLUSVN-SP910995|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.238|running|128010802554|2023-11-25 06:10:35|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-10_GMTmin5|NOT_APPLICABLE|null|null|null|YES|06/13/2021|null|TIS|UTC:25/11/23-06:01:22-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
